Date;Filière;Valeur (TWh);Nature
2018-11;"Thermique renouvelable et déchets";0,783739427479;Données Consolidées
2018-12;"Thermique renouvelable et déchets";0,831462068663;Données Consolidées
2019-01;"Thermique renouvelable et déchets";0,824839011534;Données Consolidées
2019-02;"Thermique renouvelable et déchets";0,75694036229;Données Consolidées
2019-03;"Thermique renouvelable et déchets";0,841685305073;Données Consolidées
2019-04;"Thermique renouvelable et déchets";0,745673100562;Données Consolidées
2019-05;"Thermique renouvelable et déchets";0,813325703241;Données Consolidées
2019-06;"Thermique renouvelable et déchets";0,717076125493;Données Consolidées
2019-07;"Thermique renouvelable et déchets";0,770502855406;Données Consolidées
2019-08;"Thermique renouvelable et déchets";0,86700492674;Données Consolidées
2019-09;"Thermique renouvelable et déchets";0,760526317792;Données Consolidées
2019-10;"Thermique renouvelable et déchets";0,753610439214;Données Consolidées
2019-11;"Thermique renouvelable et déchets";0,791850612379;Données Consolidées
2019-12;"Thermique renouvelable et déchets";0,825863787765;Données Consolidées
2020-01;"Thermique renouvelable et déchets";0,829140631929;Données Consolidées
2020-02;"Thermique renouvelable et déchets";0,781483657859;Données Consolidées
2020-03;"Thermique renouvelable et déchets";0,849204679439;Données Consolidées
2020-04;"Thermique renouvelable et déchets";0,813786133326;Données Consolidées
2020-05;"Thermique renouvelable et déchets";0,830876599164;Données Consolidées
2020-06;"Thermique renouvelable et déchets";0,794151711301;Données Consolidées
2020-07;"Thermique renouvelable et déchets";0,829793115858;Données Consolidées
2020-08;"Thermique renouvelable et déchets";0,804503956461;Données Consolidées
2020-09;"Thermique renouvelable et déchets";0,753483552603;Données Consolidées
2020-10;"Thermique renouvelable et déchets";0,741605348185;Données Consolidées
2020-11;"Thermique renouvelable et déchets";0,769599547349;Données Consolidées
2020-12;"Thermique renouvelable et déchets";0,814550774472;Données Consolidées
2021-01;"Thermique renouvelable et déchets";0,837861955859;Données Consolidées
2021-02;"Thermique renouvelable et déchets";0,766739452797;Données Consolidées
2021-03;"Thermique renouvelable et déchets";0,849636906781;Données Consolidées
2021-04;"Thermique renouvelable et déchets";0,789937717898;Données Consolidées
2021-05;"Thermique renouvelable et déchets";0,83886775923;Données Consolidées
2021-06;"Thermique renouvelable et déchets";0,780021492498;Données Consolidées
2021-07;"Thermique renouvelable et déchets";0,903282751788;Données Consolidées
2021-08;"Thermique renouvelable et déchets";0,860597936037;Données Consolidées
2021-09;"Thermique renouvelable et déchets";0,81283048855;Données Consolidées
2021-10;"Thermique renouvelable et déchets";0,831707176861;Données Consolidées
2021-11;"Thermique renouvelable et déchets";0,834926014383;Données Consolidées
2021-12;"Thermique renouvelable et déchets";0,85589721684;Données Consolidées
2022-01;"Thermique renouvelable et déchets";0,877263654405;Données Consolidées
2022-02;"Thermique renouvelable et déchets";0,856142228535;Données Consolidées
2022-03;"Thermique renouvelable et déchets";0,929929800181;Données Consolidées
2022-04;"Thermique renouvelable et déchets";0,858989530152;Données Consolidées
2022-05;"Thermique renouvelable et déchets";0,964623065621;Données Consolidées
2022-06;"Thermique renouvelable et déchets";0,842145071261;Données Consolidées
2022-07;"Thermique renouvelable et déchets";0,88607434687;Données Consolidées
2022-08;"Thermique renouvelable et déchets";0,859357810419;Données Consolidées
2022-09;"Thermique renouvelable et déchets";0,882348554432;Données Consolidées
2022-10;"Thermique renouvelable et déchets";0,83151481438;Données Consolidées
2022-11;"Thermique renouvelable et déchets";0,856588161614;Données Consolidées
2022-12;"Thermique renouvelable et déchets";0,907329609496;Données Consolidées
2023-01;"Thermique renouvelable et déchets";0,8735922806;Données Consolidées
2023-02;"Thermique renouvelable et déchets";0,802902533789;Données Consolidées
2023-03;"Thermique renouvelable et déchets";0,863033561487;Données Consolidées
2023-04;"Thermique renouvelable et déchets";0,843227665623;Données Consolidées
2023-05;"Thermique renouvelable et déchets";0,911442514328;Données Consolidées
2023-06;"Thermique renouvelable et déchets";0,817527882212;Données Consolidées
2023-07;"Thermique renouvelable et déchets";0,906540397402;Données Consolidées
2023-08;"Thermique renouvelable et déchets";0,885322874319;Données Consolidées
2023-09;"Thermique renouvelable et déchets";0,825829559823;Données Consolidées
2023-10;"Thermique renouvelable et déchets";0,821701675993;Données Consolidées
2023-11;"Thermique renouvelable et déchets";0,829542584161;Données Consolidées
2023-12;"Thermique renouvelable et déchets";0,904909072914;Données Consolidées
2024-01;"Thermique renouvelable et déchets";0,879222162207;Données Consolidées
2024-02;"Thermique renouvelable et déchets";0,879704345386;Données Consolidées
2024-03;"Thermique renouvelable et déchets";0,915179598347;Données Consolidées
2024-04;"Thermique renouvelable et déchets";0,847454298995;Données Consolidées
2024-05;"Thermique renouvelable et déchets";0,908450620443;Données Consolidées
2024-06;"Thermique renouvelable et déchets";0,842010859315;Données Consolidées
2024-07;"Thermique renouvelable et déchets";0,93509563952;Données Consolidées
2024-08;"Thermique renouvelable et déchets";0,930521432077;Données Consolidées
2024-09;"Thermique renouvelable et déchets";0,856696843049;Données Consolidées
2024-10;"Thermique renouvelable et déchets";0,831450623473;Données Consolidées
2024-11;"Thermique renouvelable et déchets";0,887070599767;Données Consolidées
2024-12;"Thermique renouvelable et déchets";0,935537184744;Données Consolidées
2025-01;"Thermique renouvelable et déchets";0,913861486553;Données Consolidées
2025-02;"Thermique renouvelable et déchets";0,873533181693;Données Consolidées
2025-03;"Thermique renouvelable et déchets";0,986012941705;Données Consolidées
2025-04;"Thermique renouvelable et déchets";0,945582532252;Données Consolidées
2025-05;"Thermique renouvelable et déchets";1,001540088523;Données Consolidées
2025-06;"Thermique renouvelable et déchets";0,871401303006;Données Consolidées
2025-07;"Thermique renouvelable et déchets";0,923925858785;Données Consolidées
2025-08;"Thermique renouvelable et déchets";0,898556032993;Données Consolidées
2025-09;"Thermique renouvelable et déchets";0,811392110291;Données Consolidées
2025-10;"Thermique renouvelable et déchets";0,862270109875;Données Consolidées
2025-11;"Thermique renouvelable et déchets";0,909725425488;Données Consolidées
2014-01;"Autre";0,018913801;Données Consolidées
2014-02;"Autre";0,016295962;Données Consolidées
2014-03;"Autre";0,002161533;Données Consolidées
2014-04;"Autre";2,9869999999935E-6;Données Consolidées
2014-05;"Autre";-0,00013485299999998;Données Consolidées
2014-06;"Autre";3,4570000000029E-6;Données Consolidées
2014-07;"Autre";3,020000000001E-6;Données Consolidées
2014-08;"Autre";-4,7596999999997E-5;Données Consolidées
2014-09;"Autre";3,2560000000002E-6;Données Consolidées
2014-10;"Autre";2,082000000007E-6;Données Consolidées
2014-11;"Autre";3,965000000003E-6;Données Consolidées
2014-12;"Autre";5,4049999999786E-6;Données Consolidées
2015-01;"Autre";6,3839999999748E-6;Données Consolidées
2015-02;"Autre";5,8940000000069E-6;Données Consolidées
2015-03;"Autre";-0,000161346;Données Consolidées
2015-04;"Autre";4,6649999999959E-6;Données Consolidées
2015-05;"Autre";-1,3530000000009E-5;Données Consolidées
2015-06;"Autre";4,2719999999997E-6;Données Consolidées
2015-07;"Autre";5,1260000000012E-6;Données Consolidées
2015-08;"Autre";4,346999999996E-6;Données Consolidées
2015-09;"Autre";6,8219999999985E-6;Données Consolidées
2015-10;"Autre";-1,0189999999989E-5;Données Consolidées
2015-11;"Autre";4,4490000000197E-6;Données Consolidées
2015-12;"Autre";4,922999999978E-6;Données Consolidées
2016-01;"Autre";-0,00035200300000002;Données Consolidées
2016-02;"Autre";7,6180000000139E-6;Données Consolidées
2016-03;"Autre";6,0509999999826E-6;Données Consolidées
2016-04;"Autre";-0,00028534099999999;Données Consolidées
2016-05;"Autre";3,0809999999844E-6;Données Consolidées
2016-06;"Autre";4,3889999999962E-6;Données Consolidées
2016-07;"Autre";4,254000000003E-6;Données Consolidées
2016-08;"Autre";3,1370000000089E-6;Données Consolidées
2016-09;"Autre";3,4009999999952E-6;Données Consolidées
2016-10;"Autre";3,5320000000161E-6;Données Consolidées
2016-11;"Autre";5,0229999999941E-6;Données Consolidées
2016-12;"Autre";4,1959999999907E-6;Données Consolidées
2017-01;"Autre";0,004629743;Données Consolidées
2017-02;"Autre";0,004881556;Données Consolidées
2017-03;"Autre";0,004729512;Données Consolidées
2017-04;"Autre";0,003037782;Données Consolidées
2017-05;"Autre";0,003065897;Données Consolidées
2017-06;"Autre";0,002928146;Données Consolidées
2017-07;"Autre";0,003002714;Données Consolidées
2017-08;"Autre";0,002985197;Données Consolidées
2017-09;"Autre";0,002900169;Données Consolidées
2017-10;"Autre";0,003426389;Données Consolidées
2017-11;"Autre";0,00495714;Données Consolidées
2017-12;"Autre";0,0058881;Données Consolidées
2018-01;"Autre";0,006229883;Données Consolidées
2018-02;"Autre";0,00574029;Données Consolidées
2018-03;"Autre";0,005258387;Données Consolidées
2018-04;"Autre";0,003846046;Données Consolidées
2018-05;"Autre";0,00391015;Données Consolidées
2018-06;"Autre";0,004822914;Données Consolidées
2018-07;"Autre";0,004874898;Données Consolidées
2018-08;"Autre";0,005193769;Données Consolidées
2018-09;"Autre";0,00501932;Données Consolidées
2018-10;"Autre";0,006248109;Données Consolidées
2018-11;"Autre";0,011017251;Données Consolidées
2018-12;"Autre";0,016122074;Données Consolidées
2019-01;"Autre";0,009090203;Données Consolidées
2019-02;"Autre";0,009372407;Données Consolidées
2019-03;"Autre";0,00900591;Données Consolidées
2019-04;"Autre";0,002832478;Données Consolidées
2019-05;"Autre";0,003157509;Données Consolidées
2019-06;"Autre";0,003046854;Données Consolidées
2019-07;"Autre";0,003053827;Données Consolidées
2019-08;"Autre";0,003031652;Données Consolidées
2019-09;"Autre";0,002886597;Données Consolidées
2019-10;"Autre";0,00305925;Données Consolidées
2019-11;"Autre";0,011478793;Données Consolidées
2019-12;"Autre";0,012811942;Données Consolidées
2020-01;"Autre";0,012432534;Données Consolidées
2020-02;"Autre";0,011404096;Données Consolidées
2020-03;"Autre";0,012387827;Données Consolidées
2020-04;"Autre";0,003111265;Données Consolidées
2020-05;"Autre";0,00318552;Données Consolidées
2020-06;"Autre";0,003140217;Données Consolidées
2020-07;"Autre";0,003177101;Données Consolidées
2020-08;"Autre";0,003256774;Données Consolidées
2020-09;"Autre";0,003369896;Données Consolidées
2020-10;"Autre";0,002986485;Données Consolidées
2020-11;"Autre";0,008404331;Données Consolidées
2020-12;"Autre";0,008564303;Données Consolidées
2021-01;"Autre";0,00868292;Données Consolidées
2021-02;"Autre";0,007567467;Données Consolidées
2021-03;"Autre";0,008367346;Données Consolidées
2021-04;"Autre";0,002730816;Données Consolidées
2021-05;"Autre";0,002805881;Données Consolidées
2021-06;"Autre";0,002693442;Données Consolidées
2021-07;"Autre";0,002871193;Données Consolidées
2021-08;"Autre";0,002787897;Données Consolidées
2021-09;"Autre";0,002732351;Données Consolidées
2021-10;"Autre";0,002909081;Données Consolidées
2021-11;"Autre";0,008868297;Données Consolidées
2021-12;"Autre";0,008788034;Données Consolidées
2022-01;"Autre";0,009100026719;Données Consolidées
2022-02;"Autre";0,00809013425;Données Consolidées
2022-03;"Autre";0,009249337441;Données Consolidées
2022-04;"Autre";0,003559366677;Données Consolidées
2022-05;"Autre";0,003475564528;Données Consolidées
2022-06;"Autre";0,003261391668;Données Consolidées
2022-07;"Autre";0,003312720159;Données Consolidées
2022-08;"Autre";0,003302785014;Données Consolidées
2022-09;"Autre";0,00318399565;Données Consolidées
2022-10;"Autre";0,0029980648319999;Données Consolidées
2022-11;"Autre";0,007904825875;Données Consolidées
2022-12;"Autre";0,009092419897;Données Consolidées
2023-01;"Autre";0,007698598732;Données Consolidées
2023-02;"Autre";0,007210454136;Données Consolidées
2023-03;"Autre";0,007690349945;Données Consolidées
2023-04;"Autre";0,0030406727769999;Données Consolidées
2023-05;"Autre";0,003012114308;Données Consolidées
2023-06;"Autre";0,00301116959;Données Consolidées
2023-07;"Autre";0,003154620618;Données Consolidées
2023-08;"Autre";0,00331187841;Données Consolidées
2023-09;"Autre";0,003006629414;Données Consolidées
2023-10;"Autre";0,003080496797;Données Consolidées
2023-11;"Autre";0,010173390182;Données Consolidées
2023-12;"Autre";0,017323588918;Données Consolidées
2024-01;"Autre";0,00916571187;Données Consolidées
2024-02;"Autre";0,009795185865;Données Consolidées
2024-03;"Autre";0,006548023407;Données Consolidées
2024-04;"Autre";0,0037373205779999;Données Consolidées
2024-05;"Autre";0,003562224933;Données Consolidées
2024-06;"Autre";0,003911339277;Données Consolidées
2024-07;"Autre";0,003665308539;Données Consolidées
2024-08;"Autre";0,003680772179;Données Consolidées
2024-09;"Autre";0,004000038275;Données Consolidées
2024-10;"Autre";0,003919557764;Données Consolidées
2024-11;"Autre";0,0072789645059999;Données Consolidées
2024-12;"Autre";0,009171145965;Données Consolidées
2025-01;"Autre";0,009150709457;Données Consolidées
2025-02;"Autre";0,008735919889;Données Consolidées
2025-03;"Autre";0,008045064509;Données Consolidées
2025-04;"Autre";0,00376429628;Données Consolidées
2025-05;"Autre";0,003770936719;Données Consolidées
2025-06;"Autre";0,00342420156;Données Consolidées
2025-07;"Autre";0,003359981891;Données Consolidées
2025-08;"Autre";0,003082059974;Données Consolidées
2025-09;"Autre";0,003079093304;Données Consolidées
2025-10;"Autre";0,0031243658;Données Consolidées
2025-11;"Autre";0,006250225232;Données Consolidées
1995-01;"Production totale";48,322;Données Consolidées
1995-02;"Production totale";39,491;Données Consolidées
1995-03;"Production totale";44,406;Données Consolidées
1995-04;"Production totale";38,4;Données Consolidées
1995-05;"Production totale";36,525;Données Consolidées
1995-06;"Production totale";35,271;Données Consolidées
1995-07;"Production totale";35,982;Données Consolidées
1995-08;"Production totale";34,205;Données Consolidées
1995-09;"Production totale";35,454;Données Consolidées
1995-10;"Production totale";37,353;Données Consolidées
1995-11;"Production totale";41,809;Données Consolidées
1995-12;"Production totale";44,153;Données Consolidées
1996-01;"Production totale";47,754;Données Consolidées
1996-02;"Production totale";45,872;Données Consolidées
1996-03;"Production totale";44,594;Données Consolidées
1996-04;"Production totale";39,578;Données Consolidées
1996-05;"Production totale";37,734;Données Consolidées
1996-06;"Production totale";35,211;Données Consolidées
1996-07;"Production totale";36,664;Données Consolidées
1996-08;"Production totale";33,794;Données Consolidées
1996-09;"Production totale";36,248;Données Consolidées
1996-10;"Production totale";40,837;Données Consolidées
1996-11;"Production totale";43,562;Données Consolidées
1996-12;"Production totale";47,991;Données Consolidées
1997-01;"Production totale";49,585;Données Consolidées
1997-02;"Production totale";41,362;Données Consolidées
1997-03;"Production totale";40,276;Données Consolidées
1997-04;"Production totale";39,839;Données Consolidées
1997-05;"Production totale";36,942;Données Consolidées
1997-06;"Production totale";35,607;Données Consolidées
1997-07;"Production totale";36,826;Données Consolidées
1997-08;"Production totale";34,625;Données Consolidées
1997-09;"Production totale";35,964;Données Consolidées
1997-10;"Production totale";41,123;Données Consolidées
1997-11;"Production totale";42,489;Données Consolidées
1997-12;"Production totale";46,305;Données Consolidées
1998-01;"Production totale";48,66;Données Consolidées
1998-02;"Production totale";43,119;Données Consolidées
1998-03;"Production totale";44,816;Données Consolidées
1998-04;"Production totale";41,528;Données Consolidées
1998-05;"Production totale";37,805;Données Consolidées
1998-06;"Production totale";36,428;Données Consolidées
1998-07;"Production totale";35,981;Données Consolidées
1998-08;"Production totale";30,742;Données Consolidées
1998-09;"Production totale";34,602;Données Consolidées
1998-10;"Production totale";40,996;Données Consolidées
1998-11;"Production totale";44,663;Données Consolidées
1998-12;"Production totale";47,615;Données Consolidées
1999-01;"Production totale";47,461;Données Consolidées
1999-02;"Production totale";44,55;Données Consolidées
1999-03;"Production totale";44,471;Données Consolidées
1999-04;"Production totale";41,45;Données Consolidées
1999-05;"Production totale";37,242;Données Consolidées
1999-06;"Production totale";36,525;Données Consolidées
1999-07;"Production totale";38,257;Données Consolidées
1999-08;"Production totale";35,631;Données Consolidées
1999-09;"Production totale";37,723;Données Consolidées
1999-10;"Production totale";41,988;Données Consolidées
1999-11;"Production totale";45,654;Données Consolidées
1999-12;"Production totale";49,354;Données Consolidées
2000-01;"Production totale";50,126;Données Consolidées
2000-02;"Production totale";45,88;Données Consolidées
2000-03;"Production totale";46,864;Données Consolidées
2000-04;"Production totale";42,798;Données Consolidées
2000-05;"Production totale";39,848;Données Consolidées
2000-06;"Production totale";38,053;Données Consolidées
2000-07;"Production totale";38,745;Données Consolidées
2000-08;"Production totale";37,095;Données Consolidées
2000-09;"Production totale";38,405;Données Consolidées
2000-10;"Production totale";42,831;Données Consolidées
2000-11;"Production totale";47,282;Données Consolidées
2000-12;"Production totale";48,745;Données Consolidées
2001-01;"Production totale";51,492;Données Consolidées
2001-02;"Production totale";44,683;Données Consolidées
2001-03;"Production totale";46,648;Données Consolidées
2001-04;"Production totale";42,813;Données Consolidées
2001-05;"Production totale";39,823;Données Consolidées
2001-06;"Production totale";37,945;Données Consolidées
2001-07;"Production totale";39,618;Données Consolidées
2001-08;"Production totale";37,045;Données Consolidées
2001-09;"Production totale";39,296;Données Consolidées
2001-10;"Production totale";43,566;Données Consolidées
2001-11;"Production totale";48,881;Données Consolidées
2001-12;"Production totale";52,219;Données Consolidées
2002-01;"Production totale";52,859;Données Consolidées
2002-02;"Production totale";45,41;Données Consolidées
2002-03;"Production totale";47,509;Données Consolidées
2002-04;"Production totale";43,897;Données Consolidées
2002-05;"Production totale";42,5;Données Consolidées
2002-06;"Production totale";39,798;Données Consolidées
2002-07;"Production totale";40,391;Données Consolidées
2002-08;"Production totale";37,05;Données Consolidées
2002-09;"Production totale";40,015;Données Consolidées
2002-10;"Production totale";44,808;Données Consolidées
2002-11;"Production totale";48,337;Données Consolidées
2002-12;"Production totale";52,965;Données Consolidées
2003-01;"Production totale";56,257;Données Consolidées
2003-02;"Production totale";50,831;Données Consolidées
2003-03;"Production totale";48,396;Données Consolidées
2003-04;"Production totale";43,609;Données Consolidées
2003-05;"Production totale";40,88;Données Consolidées
2003-06;"Production totale";39,085;Données Consolidées
2003-07;"Production totale";40,294;Données Consolidées
2003-08;"Production totale";36,808;Données Consolidées
2003-09;"Production totale";38,482;Données Consolidées
2003-10;"Production totale";44,982;Données Consolidées
2003-11;"Production totale";48,66;Données Consolidées
2003-12;"Production totale";53,838;Données Consolidées
2004-01;"Production totale";55,472;Données Consolidées
2004-02;"Production totale";49,024;Données Consolidées
2004-03;"Production totale";50,124;Données Consolidées
2004-04;"Production totale";43,895;Données Consolidées
2004-05;"Production totale";41,782;Données Consolidées
2004-06;"Production totale";39,777;Données Consolidées
2004-07;"Production totale";40,003;Données Consolidées
2004-08;"Production totale";37,639;Données Consolidées
2004-09;"Production totale";40,202;Données Consolidées
2004-10;"Production totale";45,4;Données Consolidées
2004-11;"Production totale";49,984;Données Consolidées
2004-12;"Production totale";55,42;Données Consolidées
2005-01;"Production totale";54,661;Données Consolidées
2005-02;"Production totale";49,674;Données Consolidées
2005-03;"Production totale";49,821;Données Consolidées
2005-04;"Production totale";43,687;Données Consolidées
2005-05;"Production totale";42,608;Données Consolidées
2005-06;"Production totale";41,015;Données Consolidées
2005-07;"Production totale";39,902;Données Consolidées
2005-08;"Production totale";39,109;Données Consolidées
2005-09;"Production totale";40,708;Données Consolidées
2005-10;"Production totale";43,521;Données Consolidées
2005-11;"Production totale";49,919;Données Consolidées
2005-12;"Production totale";55,504;Données Consolidées
2006-01;"Production totale";56,001;Données Consolidées
2006-02;"Production totale";48,187;Données Consolidées
2006-03;"Production totale";50,166;Données Consolidées
2006-04;"Production totale";45,229;Données Consolidées
2006-05;"Production totale";42,641;Données Consolidées
2006-06;"Production totale";40,439;Données Consolidées
2006-07;"Production totale";40,454;Données Consolidées
2006-08;"Production totale";39,016;Données Consolidées
2006-09;"Production totale";41,263;Données Consolidées
2006-10;"Production totale";44,291;Données Consolidées
2006-11;"Production totale";48,295;Données Consolidées
2006-12;"Production totale";53,12;Données Consolidées
2007-01;"Production totale";53,539;Données Consolidées
2007-02;"Production totale";48,24;Données Consolidées
2007-03;"Production totale";50,528;Données Consolidées
2007-04;"Production totale";41,106;Données Consolidées
2007-05;"Production totale";41,338;Données Consolidées
2007-06;"Production totale";41,083;Données Consolidées
2007-07;"Production totale";41,22;Données Consolidées
2007-08;"Production totale";40,367;Données Consolidées
2007-09;"Production totale";40,772;Données Consolidées
2007-10;"Production totale";45,58;Données Consolidées
2007-11;"Production totale";47,509;Données Consolidées
2007-12;"Production totale";53,538;Données Consolidées
2008-01;"Production totale";54,95528734;Données Consolidées
2008-02;"Production totale";50,25954282;Données Consolidées
2008-03;"Production totale";50,23373701;Données Consolidées
2008-04;"Production totale";45,91604809;Données Consolidées
2008-05;"Production totale";41,72203494;Données Consolidées
2008-06;"Production totale";40,28909387;Données Consolidées
2008-07;"Production totale";41,03097275;Données Consolidées
2008-08;"Production totale";38,74173997;Données Consolidées
2008-09;"Production totale";39,91092205;Données Consolidées
2008-10;"Production totale";42,85653324;Données Consolidées
2008-11;"Production totale";48,27102054;Données Consolidées
2008-12;"Production totale";54,97287128;Données Consolidées
2009-01;"Production totale";58,143;Données Consolidées
2009-02;"Production totale";50,546;Données Consolidées
2009-03;"Production totale";49,44;Données Consolidées
2009-04;"Production totale";40,803;Données Consolidées
2009-05;"Production totale";39,671;Données Consolidées
2009-06;"Production totale";36,275;Données Consolidées
2009-07;"Production totale";37,107;Données Consolidées
2009-08;"Production totale";35,39;Données Consolidées
2009-09;"Production totale";36,157;Données Consolidées
2009-10;"Production totale";39,761;Données Consolidées
2009-11;"Production totale";43,607;Données Consolidées
2009-12;"Production totale";52,235;Données Consolidées
2010-01;"Production totale";56,542;Données Consolidées
2010-02;"Production totale";50,408;Données Consolidées
2010-03;"Production totale";51,072;Données Consolidées
2010-04;"Production totale";41,692;Données Consolidées
2010-05;"Production totale";39,847;Données Consolidées
2010-06;"Production totale";40,217;Données Consolidées
2010-07;"Production totale";41,064;Données Consolidées
2010-08;"Production totale";39,499;Données Consolidées
2010-09;"Production totale";39,218;Données Consolidées
2010-10;"Production totale";42,115;Données Consolidées
2010-11;"Production totale";49,443;Données Consolidées
2010-12;"Production totale";58,967;Données Consolidées
2011-01;"Production totale";58,226;Données Consolidées
2011-02;"Production totale";50,392;Données Consolidées
2011-03;"Production totale";50,697;Données Consolidées
2011-04;"Production totale";41,027;Données Consolidées
2011-05;"Production totale";41,071;Données Consolidées
2011-06;"Production totale";40,353;Données Consolidées
2011-07;"Production totale";40,905;Données Consolidées
2011-08;"Production totale";38,497;Données Consolidées
2011-09;"Production totale";38,968;Données Consolidées
2011-10;"Production totale";42,435;Données Consolidées
2011-11;"Production totale";46,276;Données Consolidées
2011-12;"Production totale";53,647;Données Consolidées
2012-01;"Production totale";57,177;Données Consolidées
2012-02;"Production totale";54,419;Données Consolidées
2012-03;"Production totale";48,583;Données Consolidées
2012-04;"Production totale";44,192;Données Consolidées
2012-05;"Production totale";40,433;Données Consolidées
2012-06;"Production totale";37,517;Données Consolidées
2012-07;"Production totale";37,91;Données Consolidées
2012-08;"Production totale";36,339;Données Consolidées
2012-09;"Production totale";38,035;Données Consolidées
2012-10;"Production totale";42,987;Données Consolidées
2012-11;"Production totale";49,228;Données Consolidées
2012-12;"Production totale";54,716;Données Consolidées
2013-01;"Production totale";57,739;Données Consolidées
2013-02;"Production totale";52,257;Données Consolidées
2013-03;"Production totale";51,882;Données Consolidées
2013-04;"Production totale";44,117;Données Consolidées
2013-05;"Production totale";43,377;Données Consolidées
2013-06;"Production totale";39,337;Données Consolidées
2013-07;"Production totale";40,85;Données Consolidées
2013-08;"Production totale";38,428;Données Consolidées
2013-09;"Production totale";38,605;Données Consolidées
2013-10;"Production totale";41,761;Données Consolidées
2013-11;"Production totale";48,528;Données Consolidées
2013-12;"Production totale";53,563;Données Consolidées
2014-01;"Production totale";55,763240116977;Données Consolidées
2014-02;"Production totale";49,352406304752;Données Consolidées
2014-03;"Production totale";48,045316322988;Données Consolidées
2014-04;"Production totale";40,57800073666;Données Consolidées
2014-05;"Production totale";41,646951415674;Données Consolidées
2014-06;"Production totale";39,148805071393;Données Consolidées
2014-07;"Production totale";42,514398225999;Données Consolidées
2014-08;"Production totale";39,224956737761;Données Consolidées
2014-09;"Production totale";38,994206476197;Données Consolidées
2014-10;"Production totale";41,159849420284;Données Consolidées
2014-11;"Production totale";46,920515656291;Données Consolidées
2014-12;"Production totale";54,528989902182;Données Consolidées
2015-01;"Production totale";58,087964616927;Données Consolidées
2015-02;"Production totale";51,960807157691;Données Consolidées
2015-03;"Production totale";50,499944228158;Données Consolidées
2015-04;"Production totale";41,346011048947;Données Consolidées
2015-05;"Production totale";40,476488997081;Données Consolidées
2015-06;"Production totale";39,763218323288;Données Consolidées
2015-07;"Production totale";41,543168848686;Données Consolidées
2015-08;"Production totale";38,80893903754;Données Consolidées
2015-09;"Production totale";38,926297234228;Données Consolidées
2015-10;"Production totale";44,379014834986;Données Consolidées
2015-11;"Production totale";47,376223834237;Données Consolidées
2015-12;"Production totale";51,576787153136;Données Consolidées
2016-01;"Production totale";55,89276069802;Données Consolidées
2016-02;"Production totale";51,891529223732;Données Consolidées
2016-03;"Production totale";51,942920337987;Données Consolidées
2016-04;"Production totale";43,102619170998;Données Consolidées
2016-05;"Production totale";40,577509781278;Données Consolidées
2016-06;"Production totale";39,956573897849;Données Consolidées
2016-07;"Production totale";38,385329754697;Données Consolidées
2016-08;"Production totale";35,984569615571;Données Consolidées
2016-09;"Production totale";36,380652477869;Données Consolidées
2016-10;"Production totale";39,866216044739;Données Consolidées
2016-11;"Production totale";45,410751627688;Données Consolidées
2016-12;"Production totale";51,144754727426;Données Consolidées
2017-01;"Production totale";57,115166366292;Données Consolidées
2017-02;"Production totale";47,932589303671;Données Consolidées
2017-03;"Production totale";49,661990955525;Données Consolidées
2017-04;"Production totale";42,45634520813;Données Consolidées
2017-05;"Production totale";41,451876067687;Données Consolidées
2017-06;"Production totale";37,267175900083;Données Consolidées
2017-07;"Production totale";38,818864401497;Données Consolidées
2017-08;"Production totale";37,0830761802;Données Consolidées
2017-09;"Production totale";38,564886256952;Données Consolidées
2017-10;"Production totale";39,612361078176;Données Consolidées
2017-11;"Production totale";44,85064051418;Données Consolidées
2017-12;"Production totale";53,174416910338;Données Consolidées
2018-01;"Production totale";56,63659727833;Données Consolidées
2018-02;"Production totale";53,631902685584;Données Consolidées
2018-03;"Production totale";52,349822312695;Données Consolidées
2018-04;"Production totale";42,651285226808;Données Consolidées
2018-05;"Production totale";42,644034539464;Données Consolidées
2018-06;"Production totale";40,638316500995;Données Consolidées
2018-07;"Production totale";41,188819483819;Données Consolidées
2018-08;"Production totale";37,186986634329;Données Consolidées
2018-09;"Production totale";38,803388847826;Données Consolidées
2018-10;"Production totale";42,262906948013;Données Consolidées
2018-11;"Production totale";46,229064284956;Données Consolidées
2018-12;"Production totale";53,275849520416;Données Consolidées
2019-01;"Production totale";55,813224035871;Données Consolidées
2019-02;"Production totale";50,107859559539;Données Consolidées
2019-03;"Production totale";50,338702053733;Données Consolidées
2019-04;"Production totale";42,637070456844;Données Consolidées
2019-05;"Production totale";43,560758171351;Données Consolidées
2019-06;"Production totale";40,102351085882;Données Consolidées
2019-07;"Production totale";40,475460217443;Données Consolidées
2019-08;"Production totale";37,558210329069;Données Consolidées
2019-09;"Production totale";37,521353039925;Données Consolidées
2019-10;"Production totale";41,023476718809;Données Consolidées
2019-11;"Production totale";45,794921507567;Données Consolidées
2019-12;"Production totale";51,093670730586;Données Consolidées
2020-01;"Production totale";54,600579924679;Données Consolidées
2020-02;"Production totale";50,667783865148;Données Consolidées
2020-03;"Production totale";47,927574544688;Données Consolidées
2020-04;"Production totale";36,822355075481;Données Consolidées
2020-05;"Production totale";37,628097737271;Données Consolidées
2020-06;"Production totale";34,468970241937;Données Consolidées
2020-07;"Production totale";34,462129745608;Données Consolidées
2020-08;"Production totale";33,535222495077;Données Consolidées
